6.9484,0
6.9543,0
6.9583,0
6.9677,0
6.9758,0
6.9757,0
6.9789,0
6.9767,0
6.9752,0
6.9741,0
6.9809,0
6.9821,0
6.9834,0
6.9848,0
6.9862,0
6.9877,0
6.9876,0
6.9870,0
6.9857,0
6.9838,0
6.9815,0
6.9888,0
6.9903,0
6.9917,0
6.9911,0
6.9928,0
6.9954,0
6.9986,0
6.9938,0
6.9947,0
6.9961,0
6.9950,0
6.9964,0
6.9943,0
6.9969,0
6.9987,0
7.0015,0
7.0036,0
7.0027,0
7.0060,0
7.0095,0
7.0077,0
7.0076,0
6.9993,0
7.0011,0
7.0037,0
7.0053,0
7.0103,0
7.0056,0
7.0124,0
7.0150,0
7.0175,0
7.0195,0
7.0146,0
7.0112,0
7.0135,0
7.0147,0
7.0205,0
7.0167,0
7.0173,0
7.0217,0
7.0237,0
7.0300,0
7.0275,0
7.0275,0
7.0275,0
7.0275,0
7.0315,0
7.0263,0
7.0292,0
7.0300,0
7.0330,0
7.0369,0
7.0346,0
7.0422,0
7.0445,0
7.0433,0
7.0427,0
7.0419,0
7.0449,0
7.0425,0
7.0425,0
7.0434,0
7.0445,0
7.0480,0
7.0536,0
7.0579,0
7.0614,0
7.0610,0
7.0600,0
7.0608,0
7.0623,0
7.0599,0
7.0588,0
7.0608,0
7.0605,0
7.0678,0
7.0707,0
7.0787,0
7.0781,0
7.0765,0
7.0773,0
7.0678,0
7.0756,0
7.0753,0
7.0736,0
7.0747,0
7.0782,0
7.0832,0
7.0898,0
7.0942,0
7.0965,0
7.0907,0
7.0918,0
7.0964,0
7.0947,0
7.1003,0
7.0970,0
7.1019,0
7.1038,0
7.1080,0
7.1118,0
7.1107,0
7.1150,0
7.1212,0
7.1203,0
7.1241,0
7.1211,0
7.1211,0
7.1215,0
7.1211,0
7.1225,0
7.1247,0
7.1310,0
7.1362,0
7.1371,0
7.1438,0
7.1403,0
7.1443,0
7.1437,0
7.1426,0
7.1438,0
7.1377,0
7.1434,0
7.1496,0
7.1536,0
7.1603,0
7.1577,0
7.1647,0
7.1664,0
7.1707,0
7.1693,0
7.1656,0
7.1676,0
7.1699,0
7.1721,0
7.1780,0
7.1777,0
7.1821,0
7.1865,0
7.1891,0
7.1934,0
7.1981,0
7.1925,0
7.1939,0
7.1951,0
7.1974,0
7.1975,0
7.2046,0
7.2058,0
7.2111,0
7.2131,0
7.2143,0
7.2210,0
7.2233,0
7.2232,0
7.2210,0
7.2317,0
7.2248,0
7.2288,0
7.2306,0
7.2357,0
7.2367,0
7.2416,0
7.2454,0
7.2503,0
7.2477,0
7.2482,0
7.2515,0
7.2526,0
7.2557,0
7.2537,0
7.2560,0
7.2590,0
7.2676,0
7.2729,0
7.2708,0
7.2732,0
7.2758,0
7.2766,0
7.2795,0
7.2764,0
7.2813,0
7.2847,0
7.2888,0
7.2912,0
7.2949,0
7.3001,0
7.3036,0
7.3062,0
7.3063,0
7.3030,0
7.3085,0
7.3127,0
7.3156,0
7.3208,0
7.3166,0
7.3216,0
7.3265,0
7.3292,0
7.3350,0
7.3333,0
7.3352,0
7.3378,0
7.3387,0
7.3443,0
7.3414,0
7.3455,0
7.3515,0
7.3468,0
7.3581,0
7.3571,0
7.3613,0
7.3637,0
7.3701,0
7.3719,0
7.3784,0
7.3715,0
7.3735,0
7.3748,0
7.3790,0
7.3790,0
7.3886,0
7.3919,0
7.3962,0
7.3973,0
7.3980,0
7.4089,0
7.4019,0
7.4032,0
7.4054,0
7.4089,0
7.4136,0
7.4176,0
7.4229,0
7.4237,0
7.4261,0
7.4304,0
7.4324,0
7.4337,0
7.4357,0
7.4377,0
7.4392,0
7.4426,0
7.4463,0
7.4463,0
7.4496,0
7.4579,0
7.4629,0
7.4681,0
7.4630,0
7.4672,0
7.4688,0
7.4708,0
7.4746,0
7.4730,0
7.4723,0
7.4815,0
7.4858,0
7.4902,0
7.4900,0
7.4972,0
7.5032,0
7.5030,0
7.5035,0
7.5055,0
7.5065,0
7.5103,0
7.5120,0
7.5161,0
7.5172,0
7.5218,0
7.5288,0
7.5303,0
7.5370,0
7.5314,0
7.5355,0
7.5393,0
7.5396,0
7.5442,0
7.5419,0
